ms_uri_1,ms_uri_2
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2584,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2584
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000718,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2584
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02b61b451452c38e3c2e4f50fb6c3abaa01f243dc642cb03f0288425978ccf3044,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02b61b451452c38e3c2e4f50fb6c3abaa01f243dc642cb03f0288425978ccf3044
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027531,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027531
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161875,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027531
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105453,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105453
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1190,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-pp1802__1190
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078575,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078575
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078578,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078575
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295591,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295591
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10108446,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10108446
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212026,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212026
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10063324,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10063324
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158583,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158583
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206069,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206069
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00017,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00017
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00045,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__sd00017
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231617,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231617
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055679,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055679
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101739,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055679
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078584,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078584
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000460,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000460
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232278,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232278
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10210809,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10210809
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188156,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188156
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295995,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295995
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__nv00144,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__nv00144
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10299041,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10299041
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055659,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10299041
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10084620,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10084620
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000492,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000492
