ms_uri_1,ms_uri_2
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071264,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071264
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10012579,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10012579
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10213459,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10213459
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008958,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008958
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013643,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013643
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010828,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010828
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10144314,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10144314
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022761,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022761
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10144754,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022761
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021508,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021508
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10290599,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10290599
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10199065,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10199065
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10242065,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10242065
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10242177,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10242177
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10072046,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10242177
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10216587,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10216587
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10003240,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10003240
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10089543,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10089543
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017179,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017179
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10129694,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10129694
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055909,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055909
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041139,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055909
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10155500,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055909
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160473,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160473
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010284,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010284
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10153677,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10153677
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10120841,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10120841
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10241853,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10241853
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10192496,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10192496
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107762,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107762
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009665,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009665
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10120159,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10120159
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093634,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093634
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001575,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001575
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10089222,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10089222
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207380,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207380
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000838,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207380
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10023264,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207380
https://minmod.isi.edu/resource/site__doi-org-10-2113-econgeo-110-8-1925__jabal-tawlah-227,https://minmod.isi.edu/resource/site__doi-org-10-2113-econgeo-110-8-1925__jabal-tawlah-227
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10289725,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10289725
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071533,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071533
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10144743,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10144743
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10011564,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10144743
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027655,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027655
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10283856,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027655
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070504,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070504
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013726,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013726
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10062005,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10062005
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10250412,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10250412
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10169153,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10169153
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013477,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10169153
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10190877,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10190877
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013727,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013727
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10217388,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10217388
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022752,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10217388
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10012907,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10012907
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013792,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013792
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009135,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009135
